Regulator	Target	MI
CEBPB	SPI1	0.22916766468152616
CEBPB	EHMT2	0.257885487794959
CEBPB	GMFG	0.24461284447712295
CEBPB	C4BPB	0.19254526225308854
CEBPB	ZC3H12D	0.25067664171103043
CEBPB	CAPNS1	0.23665632100100886
CEBPB	C3AR1	0.23066675794326041
CEBPB	SAMD12	0.3115187480213777
CEBPB	SECISBP2	0.1961158416087576
CEBPB	RNASE6	0.27289369552217746
CEBPB	CACNA2D4	0.2812793501956836
CEBPB	RNASE3	0.46442906423613994
CEBPB	RNASE2	0.2948954052297079
CEBPB	SCAMP2	0.26640909527801426
CEBPB	EID2	0.24326244354995907
CEBPB	MYL6	0.19353796029783243
CEBPB	FAM157A	0.1968041219941581
CEBPB	CLDN7	0.20170078336693642
CEBPB	IDO1	0.23632709130925633
CEBPB	COL13A1	0.2144836360403506
CEBPB	RNF219	0.18819624897314124
CEBPB	LYPD3	0.20513294394509174
CEBPB	ZNF22	0.2328670102033783
CEBPB	FPR2	0.33090843878230736
CEBPB	CYB5R1	0.2669805309039841
CEBPB	HACE1	0.20401213602920976
CEBPB	TIPARP	0.3882918451956252
CEBPB	FUCA1	0.3174108310174786
CEBPB	EDEM2	0.21420875114147364
CEBPB	CP	0.3206093073814076
CEBPB	LOC606724	0.21394384229640906
CEBPB	ABTB1	0.2034949700550186
CEBPB	SASS6	0.19608084658748837
CEBPB	PSMG4	0.22063441430231379
CEBPB	FERMT3	0.3903844028656476
CEBPB	LGMN	0.194643474689002
CEBPB	ARHGAP9	0.21734584059399786
CEBPB	SNORA81	0.25893230028402314
CEBPB	SIGLEC9	0.4404735038452401
CEBPB	HEXA	0.3369289483810398
CEBPB	TMEM51	0.27769790547041406
CEBPB	NIPBL	0.2031455712736827
CEBPB	TSPO	0.3767065428583152
CEBPB	SH3BGRL3	0.29807471614409753
CEBPB	DLGAP3	0.206340075340397
CEBPB	C7orf59	0.22058026897657612
CEBPB	RAG1AP1	0.2571265796668083
CEBPB	KCND2	0.23455433711272367
CEBPB	GSTO1	0.28494090136538475
CEBPB	NSUN6	0.22775063319485955
CEBPB	RAB3IL1	0.1893106700583953
CEBPB	EMP3	0.2630348154149331
CEBPB	PHF20L1	0.2121363951495896
CEBPB	VAMP8	0.38257555713401725
CEBPB	TMEM37	0.21341541345941817
CEBPB	SLC7A7	0.3071119716238737
CEBPB	RILPL2	0.4921928067467798
CEBPB	CYP21A2	0.1980959082331717
CEBPB	DPYD	0.37890061967755884
CEBPB	MMP19	0.22504587223965622
CEBPB	HCST	0.3073015874924412
CEBPB	VAMP5	0.23729116214198864
CEBPB	TMEM106A	0.32201751707201254
CEBPB	RAPGEF4	0.40241296502243706
CEBPB	KCNA2	0.19017329704022945
CEBPB	LRRC17	0.29881649410311883
CEBPB	MRPL55	0.2957100087797402
CEBPB	HLA-DMA	0.3025255529968005
CEBPB	HLA-DMB	0.36628643470195055
CEBPB	LOC643763	0.27308708119922986
CEBPB	UCP2	0.30287605941656537
CEBPB	HARS	0.19461100911746065
CEBPB	IL12RB1	0.6032581565048769
CEBPB	LRRC25	0.2694223324956697
CEBPB	AADAT	0.21765457668524224
CEBPB	SNX24	0.20394083063281165
CEBPB	PLXDC2	0.20779034487470494
CEBPB	ASPRV1	0.19002092098214707
CEBPB	SNX20	0.27158527394630205
CEBPB	TARBP2	0.20009997086641906
CEBPB	SHKBP1	0.2540771419038439
CEBPB	ZNF74	0.2192138227863678
CEBPB	HLA-DPB1	0.23568656511009856
CEBPB	YPEL1	0.21010559272099005
CEBPB	SIGLEC7	0.2720311302659262
CEBPB	KCNG2	0.2157216675107021
CEBPB	GPR65	0.23943543125256195
CEBPB	NCF4	0.3710985324817164
CEBPB	F13A1	0.3129222271254495
CEBPB	SLA	0.3285563617952798
CEBPB	ZBTB20	0.2526194827815349
CEBPB	CASC3	0.19377095148174295
CEBPB	TSEN2	0.23094074841708867
CEBPB	SAT1	0.4967218935207809
CEBPB	HDDC3	0.18890639908343143
CEBPB	EFEMP2	0.2865957653006648
CEBPB	MAP3K8	0.4366290697475419
CEBPB	HLA-DOA	0.2265055321010534
CEBPB	PITX1	0.20601204843471876
CEBPB	ZNF682	0.20215126758004942
CEBPB	TICAM2	0.30771799545536815
CEBPB	FBXW7	0.1890907758683138
CEBPB	CDC25C	0.2067266581487779
CEBPB	RBX1	0.21601411441479001
CEBPB	ADCYAP1	0.23902595434375495
CEBPB	FLJ42875	0.23360459339094763
CEBPB	DMTF1	0.24495026244247597
CEBPB	SLC9A8	0.22325517037372666
